bcr_sample_barcode	bcr_analyte_barcode	a260_a280_ratio	amount	analyte_type	concentration	gel_image_file	spectrophotometer_method	well_number	analyte_type_id	bcr_analyte_uuid
TCGA-AC-A2FO-01A	TCGA-AC-A2FO-01A-11W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	24AD444C-7C78-4D3B-ADC2-82A9B921EFE2
TCGA-AC-A2FO-11A	TCGA-AC-A2FO-11A-12D	[Not Available]	12.74	DNA	0.17	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	A5289857-DEDC-46F2-A0B4-668D4498E6AE
TCGA-AC-A2FO-11A	TCGA-AC-A2FO-11A-12W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	06B306C3-B7AB-4A25-9B9D-4D8923593A45
TCGA-AC-A2QH-01A	TCGA-AC-A2QH-01A-11D	[Not Available]	22.22	DNA	0.17	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	8E5FFCB7-4C18-4C8C-A2BF-04C3C48055FD
TCGA-AC-A2QH-01A	TCGA-AC-A2QH-01A-11R	1.82	25.32	RNA	0.16	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	R	8925659B-F1E1-44FD-9F35-E4A1B3D78B0F
TCGA-AC-A2QH-01A	TCGA-AC-A2QH-01A-11W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	50BF8BB1-D239-46B9-A98B-F4EEEA7D26FE
TCGA-AC-A2QH-10A	TCGA-AC-A2QH-10A-01D	[Not Available]	69.48	DNA	0.18	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	CDC00B8E-11C9-4CFB-9EFD-0C4A0A40234F
TCGA-AC-A2QH-10A	TCGA-AC-A2QH-10A-01W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	C82ADD6D-4BBA-4392-BA82-629300314D5C
TCGA-AC-A2QI-01A	TCGA-AC-A2QI-01A-12D	[Not Available]	17.10	DNA	0.17	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	5189F44B-3573-436C-9C1A-97056CFF5EB0
TCGA-AC-A2QI-01A	TCGA-AC-A2QI-01A-12R	1.92	14.95	RNA	0.17	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	R	A39C3206-8C08-4D30-BAA8-F95383FE22A8
TCGA-AC-A2QI-01A	TCGA-AC-A2QI-01A-12W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	8AE81FC8-FA6E-408B-9D10-FEEECC69FC08
TCGA-AC-A2QI-10A	TCGA-AC-A2QI-10A-01D	[Not Available]	21.72	DNA	0.17	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	74D9DC71-F09B-4C85-ACAD-1FE0BEEC414B
TCGA-AC-A2QI-10A	TCGA-AC-A2QI-10A-01W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	D68F7508-B04A-401C-94BC-88A97EDBBA21
TCGA-AC-A2QJ-01A	TCGA-AC-A2QJ-01A-12D	[Not Available]	37.28	DNA	0.16	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	90A93A9B-899D-45B3-8740-AEB98536B6B3
TCGA-AC-A2QJ-01A	TCGA-AC-A2QJ-01A-12R	1.96	58.61	RNA	0.18	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	R	AF1AC596-B19B-4040-A2F8-2C7DD711DAD8
TCGA-AC-A2QJ-01A	TCGA-AC-A2QJ-01A-12W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	100CE6A5-D663-412D-B4E9-1459E5444907
TCGA-AC-A2QJ-11A	TCGA-AC-A2QJ-11A-12D	[Not Available]	28.89	DNA	0.16	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	CD4DBA2B-48E6-4906-A47F-F728DAAE9EE4
TCGA-AC-A2QJ-11A	TCGA-AC-A2QJ-11A-12W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	4721546B-2A70-45F1-B9AD-C887F871FE19
TCGA-AC-A3BB-01A	TCGA-AC-A3BB-01A-21D	[Not Available]	8.54	DNA	0.15	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	BC6C392D-0FE4-4E40-A3E1-FAB32C8FE3CC
TCGA-AC-A3BB-01A	TCGA-AC-A3BB-01A-21R	1.89	8.83	RNA	0.15	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	R	0AE6054C-47EF-4508-A210-53761E3B897A
TCGA-AC-A3BB-01A	TCGA-AC-A3BB-01A-21W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	B82ADED6-C58C-4A9A-9DD4-0618A19E2EDF
TCGA-AC-A3BB-10A	TCGA-AC-A3BB-10A-01D	[Not Available]	9.54	DNA	0.17	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	573FF36F-CEA2-411D-AC03-EAA2D3656753
TCGA-AC-A3BB-10A	TCGA-AC-A3BB-10A-01W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	08824571-2804-47F3-98BC-C9F1002D42D5
TCGA-AC-A3HN-01A	TCGA-AC-A3HN-01A-11D	[Not Available]	17.27	DNA	0.16	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	34CA688F-FE38-47C1-910F-A984ACD4E82F
TCGA-AC-A3HN-01A	TCGA-AC-A3HN-01A-11R	1.76	10.81	RNA	0.17	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	R	80AF1E93-F6A1-422E-A5A5-F7BD244E134A
TCGA-AC-A3HN-01A	TCGA-AC-A3HN-01A-11W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	5AEEBBBC-D958-4C91-8CA8-241F68E5B0F1
TCGA-AC-A3HN-10A	TCGA-AC-A3HN-10A-01D	[Not Available]	73.70	DNA	0.17	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	7B5C1450-C6EB-4F9A-933C-8D1FAA42219A
TCGA-AC-A3HN-10A	TCGA-AC-A3HN-10A-01W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	21A40E02-82BF-4F41-8508-2A2B7B91597B
TCGA-AN-A03X-01A	TCGA-AN-A03X-01A-21D	1.82	20.15	DNA	0.14	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	6c9cc2e6-ae43-4136-a097-b3d4e5caba32
TCGA-AN-A03X-01A	TCGA-AN-A03X-01A-21R	1.68	13.96	RNA	0.14	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	R	6f78f70c-a300-42f3-be19-916edf835852
TCGA-AN-A03X-01A	TCGA-AN-A03X-01A-21W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	5D4DBFE8-4182-4A19-90D2-AEEFC4AC8B85
TCGA-AN-A03X-01A	TCGA-AN-A03X-01A-21X	[Not Available]	[Not Available]	Repli-G X (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	X	32489241-A6A5-473C-8C22-49AC48854CD8
TCGA-AN-A03X-10A	TCGA-AN-A03X-10A-01D	1.94	66.24	DNA	0.15	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	3b8d2473-6df7-4bc4-b6de-d586af6e48f3
TCGA-AN-A03X-10A	TCGA-AN-A03X-10A-01W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	F6F5C658-0D65-474D-A4DA-910B43CE4468
TCGA-AN-A03X-10A	TCGA-AN-A03X-10A-01X	[Not Available]	[Not Available]	Repli-G X (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	X	E485ACA6-D39F-477B-B4BC-E14D627FA797
TCGA-AN-A03Y-01A	TCGA-AN-A03Y-01A-21D	1.95	91.02	DNA	0.16	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	fc61c76a-2132-45da-9ca7-7932a2d0309f
TCGA-AN-A03Y-01A	TCGA-AN-A03Y-01A-21R	1.71	63.76	RNA	0.16	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	R	db172254-dcae-41f2-b9bd-4307d92dbc96
TCGA-AN-A03Y-01A	TCGA-AN-A03Y-01A-21W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	469675AD-F766-49D5-9E1C-236B06A6F866
TCGA-AN-A03Y-01A	TCGA-AN-A03Y-01A-21X	[Not Available]	[Not Available]	Repli-G X (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	X	22E7772E-398A-407D-9316-4EA99CAD2C87
TCGA-AN-A03Y-10A	TCGA-AN-A03Y-10A-01D	1.94	78.38	DNA	0.17	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	cca2fbbe-9ec1-4bab-8789-2dd083bf66a7
TCGA-AN-A03Y-10A	TCGA-AN-A03Y-10A-01W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	DCFC589D-EF4F-40CB-9DC4-49B142B2F3DD
TCGA-AN-A03Y-10A	TCGA-AN-A03Y-10A-01X	[Not Available]	[Not Available]	Repli-G X (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	X	31FF7DF2-ED87-4CDF-B3CD-560454847662
TCGA-AN-A041-01A	TCGA-AN-A041-01A-11D	1.96	68.82	DNA	0.18	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	ad13fee6-a1a4-488d-88d2-a7a0c80a03f7
TCGA-AN-A041-01A	TCGA-AN-A041-01A-11R	1.81	39.47	RNA	0.16	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	R	a7dcea36-b0e6-40da-8445-62f0a1868c6d
TCGA-AN-A041-01A	TCGA-AN-A041-01A-11W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	FB4A2EB5-84CB-4AA0-9B3B-411E7E1672BE
TCGA-AN-A041-01A	TCGA-AN-A041-01A-11X	[Not Available]	[Not Available]	Repli-G X (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	X	90FEF801-CC96-4799-B8C9-B5FB2DB33B1D
TCGA-AN-A041-10A	TCGA-AN-A041-10A-01D	1.94	58.28	DNA	0.16	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	0d6c229e-981f-483e-b3d3-c1f6c18132df
TCGA-AN-A041-10A	TCGA-AN-A041-10A-01W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	F728A12C-50FC-455B-907E-595AD59BACDE
TCGA-AN-A041-10A	TCGA-AN-A041-10A-01X	[Not Available]	[Not Available]	Repli-G X (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	X	96801A5E-EE7A-4C5C-A017-658DD570DB10
TCGA-AN-A046-01A	TCGA-AN-A046-01A-21D	1.98	53.37	DNA	0.16	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	f05fed4d-5174-4845-a78f-3c82cc0eb1a7
TCGA-AN-A046-01A	TCGA-AN-A046-01A-21R	1.73	38.33	RNA	0.16	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	R	519d2346-7103-425d-910d-16ed66c9d1d1
TCGA-AN-A046-01A	TCGA-AN-A046-01A-21W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	DABC136E-C0B2-4D17-A55B-7676F3E61604
TCGA-AN-A046-01A	TCGA-AN-A046-01A-21X	[Not Available]	[Not Available]	Repli-G X (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	X	BD69370A-33FC-45CF-ADA9-E0B136226573
TCGA-AN-A046-10A	TCGA-AN-A046-10A-01D	1.94	60.87	DNA	0.17	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	7bff4e59-86c4-4568-b486-ef76076db41f
TCGA-AN-A046-10A	TCGA-AN-A046-10A-01W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	1E86951B-550C-467B-8825-9D082C9CCBF2
TCGA-AN-A046-10A	TCGA-AN-A046-10A-01X	[Not Available]	[Not Available]	Repli-G X (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	X	FBDBE905-1456-44EE-A2B8-592A22C0B479
TCGA-AN-A049-01A	TCGA-AN-A049-01A-21D	1.87	53.39	DNA	0.14	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	617b8dd7-e181-4f51-9ae3-8114ccb5007e
TCGA-AN-A049-01A	TCGA-AN-A049-01A-21R	1.79	45.22	RNA	0.16	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	R	8fdaa35a-dc51-4cc9-9fbb-c7e5c07e2967
TCGA-AN-A049-01A	TCGA-AN-A049-01A-21W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	8E50B7CD-9327-4FE2-8EB0-AB672C1297F1
TCGA-AN-A049-01A	TCGA-AN-A049-01A-21X	[Not Available]	[Not Available]	Repli-G X (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	X	7EB43156-E861-4842-B88A-D129EE9D81BD
TCGA-AN-A049-10A	TCGA-AN-A049-10A-01D	1.96	53.65	DNA	0.16	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	c16cd8cf-4728-4cc3-a14c-eaa11c83003f
TCGA-AN-A049-10A	TCGA-AN-A049-10A-01W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	42893208-8A8B-4165-9C89-E1D7748BD43A
TCGA-AN-A049-10A	TCGA-AN-A049-10A-01X	[Not Available]	[Not Available]	Repli-G X (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	X	1AE36212-62C4-4D01-87E7-CFE483FA0EA5
TCGA-AN-A04A-01A	TCGA-AN-A04A-01A-21D	1.89	31.51	DNA	0.13	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	235444d8-cfba-4761-9aae-3c8bf872189a
TCGA-AN-A04A-01A	TCGA-AN-A04A-01A-21R	1.77	29.57	RNA	0.16	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	R	b0a2da96-bf02-4a94-b93a-5c67a7b7f998
TCGA-AN-A04A-01A	TCGA-AN-A04A-01A-21W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	9879ED98-9FDB-4107-A68B-AB383AD93CEE
TCGA-AN-A04A-01A	TCGA-AN-A04A-01A-21X	[Not Available]	[Not Available]	Repli-G X (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	X	8B9E4CEA-227A-49FD-A10C-6E35A0B22BC5
TCGA-AN-A04A-10A	TCGA-AN-A04A-10A-01D	2.05	30.58	DNA	0.16	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	f57ada24-686e-4fd0-9046-5494ed4d9917
TCGA-AN-A04A-10A	TCGA-AN-A04A-10A-01W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	A6233470-10D9-4277-BE9C-7A9B3A37D464
TCGA-AN-A04A-10A	TCGA-AN-A04A-10A-01X	[Not Available]	[Not Available]	Repli-G X (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	X	9B09B83F-F314-465B-8CFC-E5998757D633
TCGA-AN-A04C-01A	TCGA-AN-A04C-01A-21D	1.92	66.43	DNA	0.15	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	5f0c2fbb-c968-4bfe-82f3-4d29e33b45c2
TCGA-AN-A04C-01A	TCGA-AN-A04C-01A-21R	1.74	45.72	RNA	0.15	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	R	4e444679-8bfb-4a6d-8a9d-1ca6ede2173d
TCGA-AN-A04C-01A	TCGA-AN-A04C-01A-21W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	30B9FC41-00D9-434F-91CE-19A46E2375FF
TCGA-AN-A04C-01A	TCGA-AN-A04C-01A-21X	[Not Available]	[Not Available]	Repli-G X (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	X	3D47D9F9-84C9-47B9-8BAF-1250976C9F15
TCGA-AN-A04C-10A	TCGA-AN-A04C-10A-01D	1.94	37.36	DNA	0.16	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	b7631a66-03d2-4592-a0f4-daac367b84b3
TCGA-AN-A04C-10A	TCGA-AN-A04C-10A-01W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	FFD3ED4C-8280-43A1-8F82-EFA18DC290A8
TCGA-AN-A04C-10A	TCGA-AN-A04C-10A-01X	[Not Available]	[Not Available]	Repli-G X (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	X	526D01C1-51E6-4ABB-BD13-B6C65DC48842
TCGA-AN-A04D-01A	TCGA-AN-A04D-01A-21D	1.95	85.16	DNA	0.15	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	ac0bbd65-548d-4783-95d4-bcc8c1ac533c
TCGA-AN-A04D-01A	TCGA-AN-A04D-01A-21R	1.79	33.48	RNA	0.15	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	R	8a12156b-01a8-4bef-9008-3383100288e0
TCGA-AN-A04D-01A	TCGA-AN-A04D-01A-21W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	17CF17BD-C3A8-461C-AEEC-83CB8CB21F33
TCGA-AN-A04D-01A	TCGA-AN-A04D-01A-21X	[Not Available]	[Not Available]	Repli-G X (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	X	5C9F8DF0-3AD9-43FC-BCDC-9F0A739DA509
TCGA-AN-A04D-10A	TCGA-AN-A04D-10A-01D	1.92	54.86	DNA	0.17	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	92a34506-343d-4b67-aee9-afa18cb5f68b
TCGA-AN-A04D-10A	TCGA-AN-A04D-10A-01W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	4293B216-CF3D-4AC9-A054-57B669EECE6E
TCGA-AN-A04D-10A	TCGA-AN-A04D-10A-01X	[Not Available]	[Not Available]	Repli-G X (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	X	4EAC257B-3516-4736-BE13-9E002E239898
TCGA-AN-A0AJ-01A	TCGA-AN-A0AJ-01A-11D	1.98	104.83	DNA	0.16	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	db8c904c-572d-4b45-9aa4-56e8a857222f
TCGA-AN-A0AJ-01A	TCGA-AN-A0AJ-01A-11R	1.81	87.65	RNA	0.17	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	R	682ce516-1599-4754-96d2-1c9d6fb140fe
TCGA-AN-A0AJ-01A	TCGA-AN-A0AJ-01A-11W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	02EF37FD-172B-477A-B49F-FB824F517697
TCGA-AN-A0AJ-01A	TCGA-AN-A0AJ-01A-11X	[Not Available]	[Not Available]	Repli-G X (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	X	290CF773-FC06-4BDD-A4BC-8AE3CE44136E
TCGA-AN-A0AJ-10A	TCGA-AN-A0AJ-10A-01D	1.95	36.18	DNA	0.15	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	a0250f02-0ec3-4037-a516-b62be9dadb4e
TCGA-AN-A0AJ-10A	TCGA-AN-A0AJ-10A-01W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	DFEE3625-A104-4A45-BFB7-B9684E796625
TCGA-AN-A0AJ-10A	TCGA-AN-A0AJ-10A-01X	[Not Available]	[Not Available]	Repli-G X (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	X	DA1C00DD-E087-4577-9E31-68A9F215CCC3
TCGA-AN-A0AK-01A	TCGA-AN-A0AK-01A-21D	1.92	36.46	DNA	0.15	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	b2fd9f9d-e20a-405e-90e5-6e656e23ad3e
TCGA-AN-A0AK-01A	TCGA-AN-A0AK-01A-21R	1.80	65.73	RNA	0.16	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	R	8cf41edf-a868-4893-9b9b-1536186c99b8
TCGA-AN-A0AK-01A	TCGA-AN-A0AK-01A-21W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	F48D2566-2FF3-4C1C-A25B-C3EBAEF2A12B
TCGA-AN-A0AK-01A	TCGA-AN-A0AK-01A-21X	[Not Available]	[Not Available]	Repli-G X (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	X	E8470040-38D4-48E7-A8BA-DEBFB35155AC
TCGA-AN-A0AK-10A	TCGA-AN-A0AK-10A-01D	1.97	8.01	DNA	0.15	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	8a367553-2306-4f47-ba6a-d7386482ea9b
TCGA-AN-A0AK-10A	TCGA-AN-A0AK-10A-01W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	B8FF1F96-8A0E-4206-9C59-957E2A55D9DA
TCGA-AN-A0AK-10A	TCGA-AN-A0AK-10A-01X	[Not Available]	[Not Available]	Repli-G X (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	X	1E7033D8-CBEF-4DBE-8E9A-1E6900FB7404
TCGA-AN-A0AL-01A	TCGA-AN-A0AL-01A-11D	2.03	45.25	DNA	0.15	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	fd51f20d-3b5b-4972-9f97-f0f25894f84d
TCGA-AN-A0AL-01A	TCGA-AN-A0AL-01A-11R	1.62	16.68	RNA	0.15	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	R	c9550910-7685-4bf6-8bbd-31b630e62ac9
TCGA-AN-A0AL-01A	TCGA-AN-A0AL-01A-11W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	43C5B579-7C2F-49F3-AEE8-B61DECA930B3
TCGA-AN-A0AL-01A	TCGA-AN-A0AL-01A-11X	[Not Available]	[Not Available]	Repli-G X (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	X	DD3DDF65-01F5-4C43-8B5E-E6C8042824A2
TCGA-AN-A0AL-10A	TCGA-AN-A0AL-10A-01D	1.93	21.06	DNA	0.16	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	3c3b7a8c-c65d-4f5f-9c73-871002aaadf3
TCGA-AN-A0AL-10A	TCGA-AN-A0AL-10A-01W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	D76B8B77-0F77-45A4-8E54-B04E2112BECA
